text,label
mine.  He only thought about his own interest and not about our  
friendship.  This behaviour hurt his friends.  Another incident  
is when a friend isolated himself without giving any reasons.",sad
"When I received the letter informing that I had been accepted to  
be a Chinese university student, I was excited as I had longed  
for it.",happy
"One day when I was a little boy, my friends asked me to play  
with them outside and to catch some boys.  However our parents  
did not know that we were out and when I got home it was very  
late and I feared being scolded by my parents.",fear
"When I learnt that a friend of mine had talked about me to  
another friend and had said wrong things about my abilities and  
attitudes.  I was very angry.",anger
"About two years ago my girlfriend suggested that we separate.   
This really gave me a shock as I had never thought that she would  
say such things.  The reason she gave me was that we were not  
suited for each other.",sad
"[ During a certain period, I felt successful and extremely satisfied.    
When I found that any tasks or decisions that I had made were better   
than expected.]",happy
I am scared when I stroll alone on the Chung Chi college campus. ,fear
"One day, I discussed a very important question with A.  A  
suddenly declared that he would not accept my position and  
thought that he himself was right.  Moreover, he attacked   
strongly, not my opinion but me personally.",anger
"When I learnt that I had failed an exam,  This not only influenced  
my emotions but also other important tasks, it also made my  
record imperfect.",sad
"I felt happy when I received the letter telling me that I had  
been admitted to the university.",happy
"During the first year in university I had bad results in both  
the terms, especially the first term.  I was afraid that  I would  
not be promoted to the next year and that the others would go  
ahead of me.",fear
Once my father slapped my mother for a small quarrel.,anger
"A few years ago my mother suffered from canccer and died within  
two years.  We had not finished our studies then and could not  
bear our responsibilities as her children.  My mother had tried  
her best to take care of us but she lived in pain these two  
years.  Neither the doctor nor we could do anything for her as  
cancer is incurable.  I was very eager to replace her in  
suffernig , even die instead of her.",sad
"One Saturday afternoon, I deliberately dressed up nicely (I had  
been in a bad mood of late).  I hoped to go for a walk in the  
soft sunlight to try and uplift my spirits.  When I was having  
lunch in the canteen, two of my male classmates asked me as to  
why I was dressed so nicely (they had seldom joked with me  
before).  One of them said that he had a lounge suit and we would  
look very nice if we wore them together.",happy
"The exam was drawing near and I wanted to prepare for it.  But I  
had a lot of other things to do so I did not have much time to prepare   
for the exams.  Whenever I sat down to study I was scared that I would   
not be able to finish it.",fear
"A female classmate was always late for meetings which were for  
the homework and not social gatherings.  We were very busy and  
the deadline was close but we had to waste half an hour or an  
hour waiting for her as we could do nothing else then.",anger
"After a meeting ended we started talking about when we would  
have the next discussion ( I had many tests the coming week and  
could not have a meeting in between, I thought that they would  
understand this as they had always done).  They did not  
understand my problem and thought that I should not have so many  
other activities.  Their reaction made me burst into tears.",sad
"It was the first time I met him (my boyfriend Mr.W).  It was  
during the first term Summer vacations.  We met each other while  
handing in our homework.  He invited me have a trip with him and  
we were together till 8 P.M.",happy
"The day the results of the certificate exam came out.  I went to  
school and at first I did not feel frightened.  By the time I  
reached the fourth floor ( the results were being given on the  
fifth floor) I found it difficult to walk and felt that I would  
die.",fear
"One day I had sunned my favourite shirt and was putting it back  
in the wardrobe when my younger brother snatched it from me and  
wore it.  He had not had a bath and was very dirty.  I scolded him  
